reserva_cancelada;tempo_antecedencia;data_chegada;ano_chegada;mes_chegada;diadomes_chegada;nro_noites_fds;nro_noites_dds;adultos;criancas;bebes;alimentacao;país;segmento_mercado;cliente_recorrente;tipo_quarto;tipo_pgto;agencia_turismo;receita_por_noite;pedidos_especiais;status_reserva;data_status_reserva
0;160;2017-07-09;2017;7;9;4;5;2;0;0;BB;PRT;AT Online;1;A;Sem pgto;240;146.67;1;Confirmada;2017-07-18
0;171;2017-07-09;2017;7;9;4;5;2;0;0;BB;GBR;AT Offline;1;A;Sem pgto;40;106.85;3;Confirmada;2017-07-18
0;171;2017-07-09;2017;7;9;4;5;2;0;0;BB;GBR;AT Offline;1;A;Sem pgto;40;104.85;3;Confirmada;2017-07-18
0;212;2017-07-09;2017;7;9;4;5;2;0;0;HB;ITA;AT Offline;0;E;Sem pgto;479;160.4;1;Confirmada;2017-07-18
0;159;2017-07-09;2017;7;9;4;6;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;40;106.85;0;Confirmada;2017-07-19
0;153;2017-07-09;2017;7;9;4;6;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;40;104.85;0;Confirmada;2017-07-19
0;108;2017-07-09;2017;7;9;4;10;2;0;0;HB;PRT;Direta;1;E;Sem pgto;NULL;143.5;4;Confirmada;2017-07-23
1;163;2017-07-10;2017;7;10;1;5;2;0;0;HB;ESP;AT Online;0;A;Sem pgto;240;182;0;Cancelada;2017-01-30
1;153;2017-07-10;2017;7;10;2;5;2;0;0;HB;PRT;AT Offline;0;A;Sem pgto;315;130.05;0;Cancelada;2017-02-16
1;137;2017-07-10;2017;7;10;3;6;2;1;0;BB;PRT;AT Online;0;E;Sem pgto;5;186.84;0;Cancelada;2017-03-01
1;140;2017-07-10;2017;7;10;1;5;2;0;0;BB;ESP;AT Online;0;E;Sem pgto;240;183.83;1;Cancelada;2017-03-14
1;125;2017-07-10;2017;7;10;1;3;2;0;0;BB;PRT;Direta;0;D;Sem pgto;NULL;148.5;0;Cancelada;2017-03-16
1;114;2017-07-10;2017;7;10;2;5;2;0;0;HB;CHE;AT Online;0;E;Sem pgto;240;232;2;Cancelada;2017-03-20
1;117;2017-07-10;2017;7;10;1;2;2;0;0;HB;ESP;AT Online;0;D;Sem pgto;240;212;2;Cancelada;2017-03-30
1;112;2017-07-10;2017;7;10;1;2;2;0;0;HB;LVA;AT Online;0;D;Sem pgto;240;212;1;Cancelada;2017-04-21
1;217;2017-07-10;2017;7;10;1;3;3;1;0;HB;CHE;AT Online;0;H;Sem pgto;240;293;0;Cancelada;2017-05-06
1;289;2017-07-10;2017;7;10;1;4;2;0;0;BB;EST;AT Online;0;A;Sem pgto;240;138.38;0;Cancelada;2017-05-22
1;153;2017-07-10;2017;7;10;2;5;2;0;0;BB;IRL;AT Online;0;A;Sem pgto;240;137.14;1;Cancelada;2017-05-22
1;48;2017-07-10;2017;7;10;2;5;2;0;0;HB;PRT;AT Online;0;A;Sem pgto;175;169.6;0;Cancelada;2017-05-24
1;148;2017-07-10;2017;7;10;1;3;2;2;0;BB;BRA;AT Online;0;C;Sem pgto;240;160;0;Cancelada;2017-06-22
1;149;2017-07-10;2017;7;10;1;2;2;0;0;HB;ESP;AT Online;0;A;Sem pgto;240;152;1;Cancelada;2017-06-29
1;156;2017-07-10;2017;7;10;1;3;2;0;0;BB;IRL;AT Online;0;A;Sem pgto;240;120;1;Cancelada;2017-06-29
1;76;2017-07-10;2017;7;10;1;4;2;0;0;HB;ESP;AT Online;0;D;Sem pgto;240;222;1;Cancelada;2017-06-30
1;76;2017-07-10;2017;7;10;1;4;2;0;0;HB;ESP;AT Online;0;D;Sem pgto;240;222;1;Cancelada;2017-06-30
1;9;2017-07-10;2017;7;10;1;2;2;0;0;BB;PRT;Direta;0;D;Sem pgto;250;175;0;Cancelada;2017-07-01
1;4;2017-07-10;2017;7;10;1;0;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;125;1;Cancelada;2017-07-07
1;10;2017-07-10;2017;7;10;1;1;2;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;145;0;Cancelada;2017-07-07
1;10;2017-07-10;2017;7;10;1;1;2;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;145;0;Cancelada;2017-07-07
0;3;2017-07-10;2017;7;10;1;0;1;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;97;1;Confirmada;2017-07-11
0;3;2017-07-10;2017;7;10;1;0;1;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;97;1;Confirmada;2017-07-11
0;4;2017-07-10;2017;7;10;1;0;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;314;79.54;0;Confirmada;2017-07-11
0;125;2017-07-10;2017;7;10;1;0;3;1;0;BB;GBR;AT Online;0;H;Sem pgto;240;274;2;Confirmada;2017-07-11
0;160;2017-07-10;2017;7;10;1;0;2;2;0;BB;PRT;Direta;0;C;Sem pgto;250;144;2;Confirmada;2017-07-11
0;87;2017-07-10;2017;7;10;1;1;2;0;0;HB;ESP;AT Online;0;A;Sem pgto;240;202;1;Confirmada;2017-07-12
0;335;2017-07-10;2017;7;10;1;1;2;2;0;BB;DNK;AT Online;0;G;Sem pgto;240;228;0;Confirmada;2017-07-12
0;3;2017-07-10;2017;7;10;1;1;2;1;0;HB;PRT;AT Online;0;C;Sem pgto;240;193;1;Confirmada;2017-07-12
0;14;2017-07-10;2017;7;10;1;1;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;160;1;Confirmada;2017-07-12
0;149;2017-07-10;2017;7;10;1;2;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;120;1;Confirmada;2017-07-13
0;153;2017-07-10;2017;7;10;1;2;2;0;0;HB;PRT;AT Online;0;E;Sem pgto;314;154.76;0;Confirmada;2017-07-13
0;3;2017-07-10;2017;7;10;1;2;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;241;89.6;1;Confirmada;2017-07-13
0;102;2017-07-10;2017;7;10;1;2;2;0;0;HB;ESP;AT Online;0;D;Sem pgto;240;211;2;Confirmada;2017-07-13
0;155;2017-07-10;2017;7;10;1;3;2;1;0;BB;PRT;AT Online;0;A;Sem pgto;242;134;2;Confirmada;2017-07-14
0;98;2017-07-10;2017;7;10;1;3;2;0;0;BB;ESP;AT Online;0;D;Sem pgto;240;193;1;Confirmada;2017-07-14
0;19;2017-07-10;2017;7;10;1;3;2;0;0;BB;ESP;AT Online;0;D;Sem pgto;240;194;1;Confirmada;2017-07-14
0;4;2017-07-10;2017;7;10;1;3;2;2;0;BB;NOR;AT Online;0;G;Sem pgto;241;164;1;Confirmada;2017-07-14
0;160;2017-07-10;2017;7;10;1;3;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;240;165;2;Confirmada;2017-07-14
0;160;2017-07-10;2017;7;10;1;3;2;0;0;BB;BRA;AT Online;0;A;Sem pgto;240;120;2;Confirmada;2017-07-14
0;19;2017-07-10;2017;7;10;1;4;2;1;0;HB;PRT;Direta;0;D;Sem pgto;NULL;245.5;3;Confirmada;2017-07-15
0;148;2017-07-10;2017;7;10;1;4;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;128;0;Confirmada;2017-07-15
0;148;2017-07-10;2017;7;10;1;4;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;142;0;Confirmada;2017-07-15
0;132;2017-07-10;2017;7;10;1;4;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;241;128;2;Confirmada;2017-07-15
0;132;2017-07-10;2017;7;10;1;4;2;1;0;BB;CN;AT Online;0;D;Sem pgto;241;154.5;2;Confirmada;2017-07-15
0;7;2017-07-10;2017;7;10;1;4;2;0;0;BB;GBR;AT Online;0;D;Sem pgto;241;144;1;Confirmada;2017-07-15
0;28;2017-07-10;2017;7;10;1;4;2;0;0;HB;PRT;Direta;0;A;Sem pgto;250;193.25;0;Confirmada;2017-07-15
0;142;2017-07-10;2017;7;10;1;4;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;154;1;Confirmada;2017-07-15
0;132;2017-07-10;2017;7;10;1;4;2;1;0;BB;PRT;AT Online;0;D;Sem pgto;241;152.9;1;Confirmada;2017-07-15
0;63;2017-07-10;2017;7;10;1;5;2;0;0;HB;ESP;Direta;0;F;Sem pgto;250;276.83;1;Confirmada;2017-07-16
0;140;2017-07-10;2017;7;10;1;5;2;0;0;HB;FRA;AT Online;0;D;Sem pgto;240;197.83;1;Confirmada;2017-07-16
0;132;2017-07-10;2017;7;10;1;5;2;1;0;BB;ESP;AT Online;0;E;Sem pgto;15;164.4;1;Confirmada;2017-07-16
0;206;2017-07-10;2017;7;10;2;5;2;0;0;HB;FRA;AT Online;0;A;Sem pgto;240;180;2;Confirmada;2017-07-17
0;151;2017-07-10;2017;7;10;2;5;2;0;0;HB;GBR;AT Offline;0;E;Sem pgto;40;163.4;0;Confirmada;2017-07-17
0;136;2017-07-10;2017;7;10;2;5;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;181.43;2;Confirmada;2017-07-17
0;139;2017-07-10;2017;7;10;2;5;2;0;1;BB;GBR;AT Offline;0;A;Sem pgto;40;107.71;3;Confirmada;2017-07-17
0;129;2017-07-10;2017;7;10;2;5;2;2;0;HB;PRT;Direta;0;C;Sem pgto;250;222.93;0;Confirmada;2017-07-17
0;120;2017-07-10;2017;7;10;2;5;2;1;0;BB;PRT;AT Online;0;C;Sem pgto;240;202;1;Confirmada;2017-07-17
0;110;2017-07-10;2017;7;10;2;5;2;0;0;BB;BRA;AT Online;0;E;Sem pgto;240;200;1;Confirmada;2017-07-17
0;184;2017-07-10;2017;7;10;3;7;2;0;0;BB;ROU;AT Online;0;A;Sem pgto;240;165.8;1;Confirmada;2017-07-20
0;162;2017-07-10;2017;7;10;3;7;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;240;188;1;Confirmada;2017-07-20
0;108;2017-07-10;2017;7;10;3;8;2;0;0;HB;GBR;AT Offline;0;D;Sem pgto;40;153.5;0;Confirmada;2017-07-21
0;141;2017-07-10;2017;7;10;3;8;2;2;0;HB;FRA;AT Online;0;C;Sem pgto;240;247.09;2;Confirmada;2017-07-21
0;61;2017-07-10;2017;7;10;4;10;2;0;0;HB;GBR;AT Offline;0;D;Sem pgto;531;171.53;2;Confirmada;2017-07-24
1;346;2017-07-11;2017;7;11;4;10;2;0;0;BB;NOR;AT Online;0;E;Sem pgto;240;165.6;0;Cancelada;2016-07-30
1;234;2017-07-11;2017;7;11;2;6;2;0;0;HB;GBR;AT Online;0;E;Sem pgto;240;218;2;Cancelada;2017-01-11
1;151;2017-07-11;2017;7;11;2;5;2;2;0;HB;ITA;AT Online;0;C;Sem pgto;240;230.86;0;Cancelada;2017-02-11
1;110;2017-07-11;2017;7;11;0;5;2;0;0;BB;ISR;AT Online;0;G;Sem pgto;240;260;1;Cancelada;2017-03-28
1;110;2017-07-11;2017;7;11;0;5;2;1;0;BB;ISR;AT Online;0;E;Sem pgto;240;200;1;Cancelada;2017-03-28
1;110;2017-07-11;2017;7;11;0;5;2;1;0;BB;ISR;AT Online;0;E;Sem pgto;240;200;1;Cancelada;2017-03-28
1;151;2017-07-11;2017;7;11;0;4;2;0;0;BB;PRT;AT Offline;0;A;Sem pgto;410;116.5;0;Cancelada;2017-04-07
1;95;2017-07-11;2017;7;11;0;3;2;0;0;BB;HKG;AT Online;0;E;Sem pgto;240;199;1;Cancelada;2017-04-29
1;73;2017-07-11;2017;7;11;0;4;2;0;0;BB;ESP;AT Online;0;E;Sem pgto;240;210;1;Cancelada;2017-05-03
1;62;2017-07-11;2017;7;11;1;5;2;0;0;BB;PRT;Corporativo;0;E;Sem pgto;531;146;0;Cancelada;2017-05-12
1;47;2017-07-11;2017;7;11;0;3;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;170;0;Cancelada;2017-05-25
1;47;2017-07-11;2017;7;11;0;3;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;240;210;0;Cancelada;2017-05-25
1;48;2017-07-11;2017;7;11;0;3;2;0;0;HB;PRT;AT Online;0;A;Sem pgto;240;180.67;0;Cancelada;2017-05-25
1;47;2017-07-11;2017;7;11;0;3;2;0;0;HB;PRT;AT Online;0;A;Sem pgto;240;202;0;Cancelada;2017-05-25
1;62;2017-07-11;2017;7;11;2;5;2;0;0;HB;PRT;Corporativo;0;D;Sem pgto;531;163;0;Cancelada;2017-06-09
1;21;2017-07-11;2017;7;11;0;2;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;135;0;Cancelada;2017-06-20
1;47;2017-07-11;2017;7;11;0;3;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;170;0;Cancelada;2017-06-20
1;23;2017-07-11;2017;7;11;0;5;2;0;0;FB;ESP;Direta;0;E;Sem pgto;250;275;1;Cancelada;2017-06-20
1;24;2017-07-11;2017;7;11;0;4;2;0;0;BB;RUS;AT Online;0;D;Sem pgto;240;180;1;Cancelada;2017-06-21
1;8;2017-07-11;2017;7;11;0;2;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;142;0;Cancelada;2017-07-04
1;5;2017-07-11;2017;7;11;0;1;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;125;1;Cancelada;2017-07-06
1;3;2017-07-11;2017;7;11;0;1;2;2;0;BB;PRT;AT Online;0;C;Sem pgto;240;145;1;Cancelada;2017-07-08
1;1;2017-07-11;2017;7;11;0;1;1;0;0;BB;PRT;Corporativo;0;E;Sem pgto;NULL;119.7;3;Cancelada;2017-07-11
1;1;2017-07-11;2017;7;11;0;1;2;0;0;BB;PRT;Corporativo;1;E;Sem pgto;NULL;119.7;3;Cancelada;2017-07-11
0;4;2017-07-11;2017;7;11;0;1;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;142;0;Confirmada;2017-07-12
0;0;2017-07-11;2017;7;11;0;1;2;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;228;0;Confirmada;2017-07-12
0;11;2017-07-11;2017;7;11;0;1;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;142;1;Confirmada;2017-07-12
0;11;2017-07-11;2017;7;11;0;1;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;135;0;Confirmada;2017-07-12
0;3;2017-07-11;2017;7;11;0;1;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;125;0;Confirmada;2017-07-12
0;12;2017-07-11;2017;7;11;0;1;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;135;0;Confirmada;2017-07-12
0;47;2017-07-11;2017;7;11;0;1;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;160;0;Confirmada;2017-07-12
0;47;2017-07-11;2017;7;11;0;1;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;160;0;Confirmada;2017-07-12
0;12;2017-07-11;2017;7;11;0;1;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;142;0;Confirmada;2017-07-12
0;0;2017-07-11;2017;7;11;0;1;2;0;0;BB;CN;Direta;0;E;Sem pgto;NULL;130;0;Confirmada;2017-07-12
0;2;2017-07-11;2017;7;11;0;1;2;1;1;BB;FRA;Direta;0;C;Sem pgto;250;154;2;Confirmada;2017-07-12
0;0;2017-07-11;2017;7;11;0;1;2;0;0;BB;FRA;Direta;0;D;Sem pgto;NULL;115;0;Confirmada;2017-07-12
0;0;2017-07-11;2017;7;11;0;1;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;240;135;1;Confirmada;2017-07-12
0;0;2017-07-11;2017;7;11;0;1;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;240;135;1;Confirmada;2017-07-12
0;10;2017-07-11;2017;7;11;0;2;2;0;0;BB;GBR;AT Online;0;D;Sem pgto;241;144;1;Confirmada;2017-07-13
0;160;2017-07-11;2017;7;11;0;3;2;2;0;BB;PRT;Direta;0;G;Sem pgto;250;198;2;Confirmada;2017-07-14
0;152;2017-07-11;2017;7;11;0;3;2;0;0;BB;NOR;Direta;0;F;Sem pgto;250;165;0;Confirmada;2017-07-14
0;30;2017-07-11;2017;7;11;0;3;2;0;0;BB;ESP;AT Online;0;D;Sem pgto;240;194;1;Confirmada;2017-07-14
0;21;2017-07-11;2017;7;11;0;3;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;158;1;Confirmada;2017-07-14
0;98;2017-07-11;2017;7;11;0;3;2;2;0;BB;ESP;AT Online;0;C;Sem pgto;240;199;1;Confirmada;2017-07-14
0;5;2017-07-11;2017;7;11;0;3;2;1;0;BB;PRT;Direta;0;E;Sem pgto;250;165;0;Confirmada;2017-07-14
0;11;2017-07-11;2017;7;11;0;3;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;241;174;1;Confirmada;2017-07-14
0;168;2017-07-11;2017;7;11;0;4;3;0;0;BB;PRT;AT Offline;0;A;Sem pgto;410;143.55;0;Confirmada;2017-07-15
0;42;2017-07-11;2017;7;11;0;4;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;184;2;Confirmada;2017-07-15
0;91;2017-07-11;2017;7;11;0;5;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;40;135;0;Confirmada;2017-07-16
0;104;2017-07-11;2017;7;11;1;5;2;0;0;BB;DEU;AT Online;0;D;Sem pgto;240;203;1;Confirmada;2017-07-17
0;131;2017-07-11;2017;7;11;2;5;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;160.71;1;Confirmada;2017-07-18
0;127;2017-07-11;2017;7;11;2;5;2;0;0;HB;BEL;AT Offline;0;E;Sem pgto;479;160.69;1;Confirmada;2017-07-18
0;110;2017-07-11;2017;7;11;2;5;2;0;0;HB;BEL;AT Offline;0;D;Sem pgto;479;153.2;1;Confirmada;2017-07-18
0;110;2017-07-11;2017;7;11;2;5;2;0;0;HB;BEL;AT Offline;0;A;Sem pgto;479;133.85;1;Confirmada;2017-07-18
0;160;2017-07-11;2017;7;11;2;5;2;0;0;HB;BEL;AT Online;0;A;Sem pgto;240;174.86;1;Confirmada;2017-07-18
0;114;2017-07-11;2017;7;11;2;5;3;0;0;BB;BEL;Direta;0;E;Sem pgto;250;211.5;1;Confirmada;2017-07-18
0;151;2017-07-11;2017;7;11;2;5;2;0;0;HB;ITA;AT Online;0;A;Sem pgto;240;188.86;2;Confirmada;2017-07-18
0;3;2017-07-11;2017;7;11;2;5;2;0;0;HB;PRT;AT Online;0;D;Sem pgto;241;132.8;1;Confirmada;2017-07-18
0;62;2017-07-11;2017;7;11;2;5;2;0;0;HB;GBR;AT Online;0;E;Sem pgto;240;248.29;2;Confirmada;2017-07-18
0;33;2017-07-11;2017;7;11;2;5;2;0;0;BB;USA;Direta;0;F;Sem pgto;250;241.86;0;Confirmada;2017-07-18
0;152;2017-07-11;2017;7;11;2;5;2;0;0;HB;CHE;AT Online;0;D;Sem pgto;240;208.86;2;Confirmada;2017-07-18
0;152;2017-07-11;2017;7;11;2;5;2;0;0;HB;CHE;AT Online;0;D;Sem pgto;240;194.86;2;Confirmada;2017-07-18
0;185;2017-07-11;2017;7;11;2;6;2;0;0;BB;IRL;AT Online;0;E;Sem pgto;175;135.36;1;Confirmada;2017-07-19
0;202;2017-07-11;2017;7;11;2;6;2;0;0;BB;GBR;AT Online;0;E;Sem pgto;240;190;2;Confirmada;2017-07-19
0;345;2017-07-11;2017;7;11;2;7;3;1;0;BB;GBR;AT Online;0;H;Sem pgto;240;219;3;Confirmada;2017-07-20
0;152;2017-07-11;2017;7;11;2;7;2;0;0;HB;UKR;AT Offline;0;A;Sem pgto;75;130.05;0;Confirmada;2017-07-20
0;111;2017-07-11;2017;7;11;2;10;3;0;0;BB;ESP;AT Online;0;C;Sem pgto;196;202.5;0;Confirmada;2017-07-23
0;213;2017-07-11;2017;7;11;4;10;2;0;0;BB;LTU;AT Online;0;E;Sem pgto;240;191.43;2;Confirmada;2017-07-25
0;213;2017-07-11;2017;7;11;4;10;2;0;0;BB;LTU;AT Online;0;E;Sem pgto;240;189.43;2;Confirmada;2017-07-25
1;128;2017-07-12;2017;7;12;2;5;2;0;0;BB;IRL;AT Online;0;A;Sem pgto;240;164.29;1;Cancelada;2017-03-07
1;134;2017-07-12;2017;7;12;0;4;2;2;0;BB;ESP;AT Online;0;C;Sem pgto;240;196.25;0;Cancelada;2017-03-08
1;89;2017-07-12;2017;7;12;0;3;2;0;0;BB;GBR;AT Online;0;D;Sem pgto;240;190;2;Cancelada;2017-04-19
1;82;2017-07-12;2017;7;12;0;3;2;1;0;BB;PRT;AT Online;0;D;Sem pgto;241;184;1;Cancelada;2017-04-21
1;87;2017-07-12;2017;7;12;0;1;2;2;0;BB;CHE;AT Online;0;G;Sem pgto;240;270;0;Cancelada;2017-04-24
1;77;2017-07-12;2017;7;12;0;4;2;0;0;BB;CN;AT Online;0;D;Sem pgto;240;198.75;0;Cancelada;2017-04-26
1;72;2017-07-12;2017;7;12;0;3;2;0;0;BB;ESP;AT Online;0;E;Sem pgto;240;210;0;Cancelada;2017-05-03
1;51;2017-07-12;2017;7;12;1;4;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;184;1;Cancelada;2017-05-23
1;38;2017-07-12;2017;7;12;0;4;2;0;0;BB;ROU;AT Online;0;E;Sem pgto;240;207.5;1;Cancelada;2017-06-07
1;29;2017-07-12;2017;7;12;0;4;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;168.75;2;Cancelada;2017-06-13
1;33;2017-07-12;2017;7;12;0;3;2;2;0;BB;PRT;AT Online;0;G;Sem pgto;240;260;0;Cancelada;2017-06-16
1;21;2017-07-12;2017;7;12;0;2;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;241;160;1;Cancelada;2017-06-21
1;20;2017-07-12;2017;7;12;1;4;2;2;0;BB;GBR;AT Online;0;G;Sem pgto;240;272;0;Cancelada;2017-06-23
1;27;2017-07-12;2017;7;12;0;4;2;0;0;HB;ESP;AT Online;0;D;Sem pgto;240;219.5;2;Cancelada;2017-06-26
1;32;2017-07-12;2017;7;12;0;2;2;0;0;BB;CN;AT Online;0;D;Sem pgto;240;180;1;Cancelada;2017-06-29
1;20;2017-07-12;2017;7;12;0;3;2;0;0;BB;ESP;AT Online;0;E;Sem pgto;240;200;2;Cancelada;2017-06-29
1;20;2017-07-12;2017;7;12;0;3;2;0;0;BB;ESP;AT Online;0;E;Sem pgto;240;200;2;Cancelada;2017-06-29
1;5;2017-07-12;2017;7;12;0;1;1;0;0;BB;PRT;Direta;0;A;Sem pgto;250;73.95;0;Cancelada;2017-07-11
1;16;2017-07-12;2017;7;12;0;3;2;0;0;BB;PRT;Direta;0;E;Sem pgto;NULL;192.38;1;Cancelada;2017-07-12
0;182;2017-07-12;2017;7;12;0;0;2;0;0;BB;PRT;Direta;0;E;Sem pgto;NULL;0;1;Confirmada;2017-07-12
0;182;2017-07-12;2017;7;12;0;0;2;0;0;BB;PRT;Direta;0;D;Sem pgto;NULL;0;1;Confirmada;2017-07-12
0;182;2017-07-12;2017;7;12;0;0;2;0;0;BB;PRT;Direta;0;E;Sem pgto;NULL;0;1;Confirmada;2017-07-12
0;27;2017-07-12;2017;7;12;0;1;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;174;0;Confirmada;2017-07-13
0;27;2017-07-12;2017;7;12;0;1;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;160;0;Confirmada;2017-07-13
0;0;2017-07-12;2017;7;12;0;1;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;8;0;Confirmada;2017-07-13
0;5;2017-07-12;2017;7;12;0;1;1;0;0;BB;ESP;Direta;0;A;Sem pgto;250;73.95;0;Confirmada;2017-07-13
0;5;2017-07-12;2017;7;12;0;1;1;0;0;BB;PRT;Direta;0;A;Sem pgto;250;73.95;0;Confirmada;2017-07-13
0;5;2017-07-12;2017;7;12;0;1;1;0;0;BB;ESP;AT Online;0;D;Sem pgto;241;100;1;Confirmada;2017-07-13
0;0;2017-07-12;2017;7;12;0;1;2;1;1;BB;PRT;AT Online;0;D;Sem pgto;241;126;2;Confirmada;2017-07-13
0;0;2017-07-12;2017;7;12;0;1;2;0;0;BB;FRA;Direta;0;C;Sem pgto;NULL;154;0;Confirmada;2017-07-13
0;0;2017-07-12;2017;7;12;0;1;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;8;0;Confirmada;2017-07-13
0;33;2017-07-12;2017;7;12;0;2;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;135;0;Confirmada;2017-07-14
0;6;2017-07-12;2017;7;12;0;2;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;135;0;Confirmada;2017-07-14
0;94;2017-07-12;2017;7;12;0;2;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;173;0;Confirmada;2017-07-14
0;21;2017-07-12;2017;7;12;0;2;2;0;0;BB;USA;Direta;0;A;Sem pgto;250;167.25;1;Confirmada;2017-07-14
0;66;2017-07-12;2017;7;12;0;3;2;0;0;BB;CN;AT Online;0;E;Sem pgto;240;219.33;1;Confirmada;2017-07-15
0;82;2017-07-12;2017;7;12;0;3;3;0;0;BB;GBR;AT Online;0;D;Sem pgto;241;176.8;1;Confirmada;2017-07-15
0;126;2017-07-12;2017;7;12;0;3;2;0;0;BB;IRL;AT Online;0;A;Sem pgto;241;120;1;Confirmada;2017-07-15
0;13;2017-07-12;2017;7;12;0;4;2;0;0;BB;GBR;AT Online;0;E;Sem pgto;314;172.15;1;Confirmada;2017-07-16
0;112;2017-07-12;2017;7;12;0;4;3;0;0;BB;GBR;AT Offline;0;D;Sem pgto;40;164.02;0;Confirmada;2017-07-16
0;104;2017-07-12;2017;7;12;0;4;2;0;0;BB;PRT;AT Offline;0;D;Sem pgto;40;121.5;0;Confirmada;2017-07-16
0;66;2017-07-12;2017;7;12;0;4;2;2;0;BB;SWE;AT Online;0;G;Sem pgto;242;292.75;1;Confirmada;2017-07-16
0;145;2017-07-12;2017;7;12;0;4;2;0;0;BB;GBR;AT Online;0;D;Sem pgto;241;125.44;1;Confirmada;2017-07-16
0;43;2017-07-12;2017;7;12;1;4;3;0;0;BB;IRL;AT Online;0;A;Sem pgto;240;224;1;Confirmada;2017-07-17
0;41;2017-07-12;2017;7;12;1;4;2;0;0;HB;PRT;AT Online;0;A;Sem pgto;240;206;0;Confirmada;2017-07-17
0;57;2017-07-12;2017;7;12;2;4;2;1;0;BB;SWE;AT Online;0;E;Sem pgto;241;182;2;Confirmada;2017-07-18
0;82;2017-07-12;2017;7;12;2;4;3;0;0;HB;PRT;AT Online;0;A;Sem pgto;175;220.4;0;Confirmada;2017-07-18
0;126;2017-07-12;2017;7;12;2;5;2;0;0;BB;IRL;Direta;0;D;Sem pgto;250;184.86;2;Confirmada;2017-07-19
0;96;2017-07-12;2017;7;12;2;5;2;0;0;BB;CHE;AT Online;0;E;Sem pgto;240;216.14;1;Confirmada;2017-07-19
0;12;2017-07-12;2017;7;12;2;5;2;0;0;BB;IRL;Direta;0;A;Sem pgto;250;172.14;0;Confirmada;2017-07-19
0;11;2017-07-12;2017;7;12;2;5;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;40;136.71;0;Confirmada;2017-07-19
0;156;2017-07-12;2017;7;12;2;5;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;40;104.85;0;Confirmada;2017-07-19
0;90;2017-07-12;2017;7;12;2;5;1;2;0;BB;BRA;AT Online;0;D;Sem pgto;242;250;2;Confirmada;2017-07-19
0;90;2017-07-12;2017;7;12;2;5;1;1;1;BB;PRT;AT Online;0;D;Sem pgto;242;224.16;3;Confirmada;2017-07-19
